Id Derivação;Código;Código Alternativo;Id Produto;Produto - Derivação;Marca;Modelo;Qtde Estoque;Id Pai;Código Pai;Código Agrupador;Tipo;Tipo Registro;EAN;NCM;CEST;Origem Fiscal;PIS;COFINS;Peso (kg);Largura (cm);Altura (cm);Comprimento (cm);Volume;Palavras Chave;Data de Lançamento;Ativo
2011;7896111978498;;933;Esmalte Impala Bailarina 7,5ml - Balloné;Impala;;0;1999;impala-bailarina;impala-bailarina;Produto;Filho;7896111978498;33043000;2001200;0;99;99;0,05;3;3;6;0;;28/09/2022;Sim
2008;7896111976821;;933;Esmalte Impala Bailarina 7,5ml - Collant;Impala;;0;1999;impala-bailarina;impala-bailarina;Produto;Filho;7896111976821;33043000;2001200;0;99;99;0,05;3;3;6;0;;28/09/2022;Sim
2012;7896111978375;;933;Esmalte Impala Bailarina 7,5ml - Lago dos Cisnes;Impala;;0;1999;impala-bailarina;impala-bailarina;Produto;Filho;7896111978375;33043000;2001200;0;99;99;0,05;3;3;6;0;;28/09/2022;Sim
2014;7896111978450;;933;Esmalte Impala Bailarina 7,5ml - Na Ponta do Pé;Impala;;0;1999;impala-bailarina;impala-bailarina;Produto;Filho;7896111978450;33043000;2001200;0;99;99;0,05;3;3;6;0;;28/09/2022;Sim
2009;7896111976906;;933;Esmalte Impala Bailarina 7,5ml - Plié;Impala;;0;1999;impala-bailarina;impala-bailarina;Produto;Filho;7896111976906;33043000;2001200;0;99;99;0,05;3;3;6;0;;28/09/2022;Sim
2010;7896111978412;;933;Esmalte Impala Bailarina 7,5ml - Sapatilha de Ballet;Impala;;0;1999;impala-bailarina;impala-bailarina;Produto;Filho;7896111978412;33043000;2001200;0;99;99;0,05;3;3;6;0;;28/09/2022;Sim
2013;7896111976944;;933;Esmalte Impala Bailarina 7,5ml - Tutu;Impala;;0;1999;impala-bailarina;impala-bailarina;Produto;Filho;7896111976944;33043000;2001200;0;99;99;0,05;3;3;6;0;;28/09/2022;Sim
2015;impala-base;;935;Esmalte Impala Cuidados Especiais 7,5ml;Impala;;16;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,05;3;3;6;0;ismalti ismalte, smarte,;28/09/2022;Sim
2027;7896111993743;;935;Esmalte Impala Cuidados Especiais 7,5ml - Base dos Sonhos;Impala;;0;2015;impala-base;impala-base;Produto;Filho;7896111993743;33043000;2001200;0;99;99;0,05;3;3;6;0;ismalti ismalte, smarte,;28/09/2022;Sim
2016;7896111970928;;935;Esmalte Impala Cuidados Especiais 7,5ml - Base Endurecedora;Impala;;0;2015;impala-base;impala-base;Produto;Filho;7896111970928;33043000;2001200;0;99;99;0,05;3;3;6;0;ismalti ismalte, smarte,;28/09/2022;Sim
2031;7896111994313;;935;Esmalte Impala Cuidados Especiais 7,5ml - Base Força Extrema;Impala;;0;2015;impala-base;impala-base;Produto;Filho;7896111994313;33043000;2001200;0;99;99;0,05;3;3;6;0;ismalti ismalte, smarte,;28/09/2022;Sim
2030;7896111921692;;935;Esmalte Impala Cuidados Especiais 7,5ml - Base Fortalecedora;Impala;;0;2015;impala-base;impala-base;Produto;Filho;7896111921692;33043000;2001200;0;99;99;0,05;3;3;6;0;ismalti ismalte, smarte,;28/09/2022;Sim
2017;7896111913550;;935;Esmalte Impala Cuidados Especiais 7,5ml - Base Incolor;Impala;;0;2015;impala-base;impala-base;Produto;Filho;7896111907665;33043000;2001200;0;99;99;0,05;3;3;6;0;ismalti ismalte, smarte,;28/09/2022;Sim
2019;7896111952443;;935;Esmalte Impala Cuidados Especiais 7,5ml - Base Niveladora;Impala;;0;2015;impala-base;impala-base;Produto;Filho;7896111952443;33043000;2001200;0;99;99;0,05;3;3;6;0;ismalti ismalte, smarte,;28/09/2022;Sim
2020;7896111913802;;935;Esmalte Impala Cuidados Especiais 7,5ml - Base Para Unhas Fracas;Impala;;0;2015;impala-base;impala-base;Produto;Filho;7896111913802;33043000;2001200;0;99;99;0,05;3;3;6;0;ismalti ismalte, smarte,;28/09/2022;Sim
2021;7896111952481;;935;Esmalte Impala Cuidados Especiais 7,5ml - Base Recuperadora;Impala;;0;2015;impala-base;impala-base;Produto;Filho;7896111952481;33043000;2001200;0;99;99;0,05;3;3;6;0;ismalti ismalte, smarte,;28/09/2022;Sim
2018;7896111913796;;935;Esmalte Impala Cuidados Especiais 7,5ml - Base Seda;Impala;;0;2015;impala-base;impala-base;Produto;Filho;7896111907658;33043000;2001200;0;99;99;0,05;3;3;6;0;ismalti ismalte, smarte,;28/09/2022;Sim
2028;7896111913772;;935;Esmalte Impala Cuidados Especiais 7,5ml - Base Super Brilho;Impala;;0;2015;impala-base;impala-base;Produto;Filho;7896111913772;33043000;2001200;0;99;99;0,05;3;3;6;0;ismalti ismalte, smarte,;28/09/2022;Sim
2029;7896111921708;;935;Esmalte Impala Cuidados Especiais 7,5ml - Base Vitaminada;Impala;;0;2015;impala-base;impala-base;Produto;Filho;7896111921708;33043000;2001200;0;99;99;0,05;3;3;6;0;ismalti ismalte, smarte,;28/09/2022;Sim
2022;7896111970966;;935;Esmalte Impala Cuidados Especiais 7,5ml - Cobertura Extra Fosca;Impala;;0;2015;impala-base;impala-base;Produto;Filho;7896111970966;33043000;2001200;0;99;99;0,05;3;3;6;0;ismalti ismalte, smarte,;28/09/2022;Sim
2026;7896111978672;;935;Esmalte Impala Cuidados Especiais 7,5ml - Intensificador de Vermelho;Impala;;0;2015;impala-base;impala-base;Produto;Filho;7896111978672;33043000;2001200;0;99;99;0,05;3;3;6;0;ismalti ismalte, smarte,;28/09/2022;Sim
2024;7896111913789;;935;Esmalte Impala Cuidados Especiais 7,5ml - Óleo Secante;Impala;;9;2015;impala-base;impala-base;Produto;Filho;7896111913789;33043000;2001200;0;99;99;0,05;3;3;6;0;ismalti ismalte, smarte,;28/09/2022;Sim
2023;7896111954478;;935;Esmalte Impala Cuidados Especiais 7,5ml - Verniz Extra Brilho;Impala;;0;2015;impala-base;impala-base;Produto;Filho;7896111954478;33043000;2001200;0;99;99;0,05;3;3;6;0;ismalti ismalte, smarte,;28/09/2022;Sim
2032;7896111972670;;935;Esmalte Impala Cuidados Especiais 7,5ml - Verniz Extra Brilho Hipoalergênico;Impala;;0;2015;impala-base;impala-base;Produto;Filho;7896111972670;33043000;2001200;0;99;99;0,05;3;3;6;0;ismalti ismalte, smarte,;28/09/2022;Sim
2025;7896111994061;;935;Esmalte Impala Cuidados Especiais 7,5ml - Verniz Ponto de Luz;Impala;;7;2015;impala-base;impala-base;Produto;Filho;7896111994061;33043000;2001200;0;99;99;0,05;3;3;6;0;ismalti ismalte, smarte,;28/09/2022;Sim
2150;impala-jupaes;;955;Esmalte Impala Full Color Ju Paes 7,5ml;Impala;;3;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,05;3;3;6;0;smarte, smalti, ismalte, ismalt, ismarte, empala;03/10/2022;Sim
2151;7896111988848;;955;Esmalte Impala Full Color Ju Paes 7,5ml - Acredite;Impala;;0;2150;impala-jupaes;impala-jupaes;Produto;Filho;7896111988848;33043000;2001200;0;99;99;0,05;3;3;6;0;smarte, smalti, ismalte, ismalt, ismarte, empala;03/10/2022;Sim
2159;7896111988626;;955;Esmalte Impala Full Color Ju Paes 7,5ml - A Vida é Hoje;Impala;;0;2150;impala-jupaes;impala-jupaes;Produto;Filho;7896111988626;33043000;2001200;0;99;99;0,05;3;3;6;0;smarte, smalti, ismalte, ismalt, ismarte, empala;03/10/2022;Sim
2165;7896111987063;;955;Esmalte Impala Full Color Ju Paes 7,5ml - Base Intensa Primer;Impala;;0;2150;impala-jupaes;impala-jupaes;Produto;Filho;7896111987063;33043000;2001200;0;99;99;0,05;3;3;6;0;smarte, smalti, ismalte, ismalt, ismarte, empala;03/10/2022;Sim
2158;7896111986905;;955;Esmalte Impala Full Color Ju Paes 7,5ml - Cheia de Manias;Impala;;0;2150;impala-jupaes;impala-jupaes;Produto;Filho;7896111986905;33043000;2001200;0;99;99;0,05;3;3;6;0;smarte, smalti, ismalte, ismalt, ismarte, empala;03/10/2022;Sim
2154;7896111986868;;955;Esmalte Impala Full Color Ju Paes 7,5ml - Didididiê;Impala;;0;2150;impala-jupaes;impala-jupaes;Produto;Filho;7896111986868;33043000;2001200;0;99;99;0,05;3;3;6;0;smarte, smalti, ismalte, ismalt, ismarte, empala;03/10/2022;Sim
2160;7896111988466;;955;Esmalte Impala Full Color Ju Paes 7,5ml - Distribua Sorrisos;Impala;;0;2150;impala-jupaes;impala-jupaes;Produto;Filho;7896111988466;33043000;2001200;0;99;99;0,05;3;3;6;0;smarte, smalti, ismalte, ismalt, ismarte, empala;03/10/2022;Sim
2153;7896111988428;;955;Esmalte Impala Full Color Ju Paes 7,5ml - Doe Amor;Impala;;0;2150;impala-jupaes;impala-jupaes;Produto;Filho;7896111988428;33043000;2001200;0;99;99;0,05;3;3;6;0;smarte, smalti, ismalte, ismalt, ismarte, empala;03/10/2022;Sim
2155;7896111987025;;955;Esmalte Impala Full Color Ju Paes 7,5ml - Domina o Meu Coração;Impala;;0;2150;impala-jupaes;impala-jupaes;Produto;Filho;7896111987025;33043000;2001200;0;99;99;0,05;3;3;6;0;smarte, smalti, ismalte, ismalt, ismarte, empala;03/10/2022;Sim
2161;7896111988589;;955;Esmalte Impala Full Color Ju Paes 7,5ml - Empatia;Impala;;0;2150;impala-jupaes;impala-jupaes;Produto;Filho;7896111988589;33043000;2001200;0;99;99;0,05;3;3;6;0;smarte, smalti, ismalte, ismalt, ismarte, empala;03/10/2022;Sim
2157;7896111986943;;955;Esmalte Impala Full Color Ju Paes 7,5ml - Menina Bonita;Impala;;0;2150;impala-jupaes;impala-jupaes;Produto;Filho;7896111986967;33043000;2001200;0;99;99;0,05;3;3;6;0;smarte, smalti, ismalte, ismalt, ismarte, empala;03/10/2022;Sim
2162;7896111988541;;955;Esmalte Impala Full Color Ju Paes 7,5ml - Olhe ao Redor;Impala;;0;2150;impala-jupaes;impala-jupaes;Produto;Filho;7896111988541;33043000;2001200;0;99;99;0,05;3;3;6;0;smarte, smalti, ismalte, ismalt, ismarte, empala;03/10/2022;Sim
2152;7896111988503;;955;Esmalte Impala Full Color Ju Paes 7,5ml - Partilhe Carinho;Impala;;0;2150;impala-jupaes;impala-jupaes;Produto;Filho;7896111988503;33043000;2001200;0;99;99;0,05;3;3;6;0;smarte, smalti, ismalte, ismalt, ismarte, empala;03/10/2022;Sim
2156;7896111986820;;955;Esmalte Impala Full Color Ju Paes 7,5ml - Sabe Que é Gostosa;Impala;;0;2150;impala-jupaes;impala-jupaes;Produto;Filho;7896111986844;33043000;2001200;0;99;99;0,05;3;3;6;0;smarte, smalti, ismalte, ismalt, ismarte, empala;03/10/2022;Sim
2163;7896111988886;;955;Esmalte Impala Full Color Ju Paes 7,5ml - Se Importe;Impala;;0;2150;impala-jupaes;impala-jupaes;Produto;Filho;7896111988886;33043000;2001200;0;99;99;0,05;3;3;6;0;smarte, smalti, ismalte, ismalt, ismarte, empala;03/10/2022;Sim
2164;7896111986981;;955;Esmalte Impala Full Color Ju Paes 7,5ml - Toda Dengosa;Impala;;0;2150;impala-jupaes;impala-jupaes;Produto;Filho;7896111986981;33043000;2001200;0;99;99;0,05;3;3;6;0;smarte, smalti, ismalte, ismalt, ismarte, empala;03/10/2022;Sim
2166;7896111987100;;955;Esmalte Impala Full Color Ju Paes 7,5ml - Verniz Gloss Fixador;Impala;;3;2150;impala-jupaes;impala-jupaes;Produto;Filho;7896111987100;33043000;2001200;0;99;99;0,05;3;3;6;0;smarte, smalti, ismalte, ismalt, ismarte, empala;03/10/2022;Sim
2146;impala-glitter3d;;954;Esmalte Impala Glitter 3D Viva Ame e Brilhe 7,5ml;Impala;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,05;3;3;6;0;smarte, smart, smarti, ismalti, ismalte, impala;03/10/2022;Sim
2147;7896111985793;;954;Esmalte Impala Glitter 3D Viva Ame e Brilhe 7,5ml - Brilhe como um Diamante;Impala;;0;2146;impala-glitter3d;impala-glitter3d;Produto;Filho;7896111985793;33043000;2001200;0;99;99;0,05;3;3;6;0;smarte, smart, smarti, ismalti, ismalte, impala;03/10/2022;Sim
2356;7896111985861;;954;Esmalte Impala Glitter 3D Viva Ame e Brilhe 7,5ml - Comemore a Vida;Impala;;0;2146;impala-glitter3d;impala-glitter3d;Produto;Filho;7896111985861;33043000;2001200;0;99;99;0,05;3;3;6;0;smarte, smart, smarti, ismalti, ismalte, impala;15/10/2022;Sim
2149;7896111948859;;954;Esmalte Impala Glitter 3D Viva Ame e Brilhe 7,5ml - Na Mira 3D;Impala;;0;2146;impala-glitter3d;impala-glitter3d;Produto;Filho;7896111948859;33043000;2001200;0;99;99;0,05;3;3;6;0;smarte, smart, smarti, ismalti, ismalte, impala;03/10/2022;Sim
2148;7896111985755;;954;Esmalte Impala Glitter 3D Viva Ame e Brilhe 7,5ml - Viva com Amor;Impala;;0;2146;impala-glitter3d;impala-glitter3d;Produto;Filho;7896111985755;33043000;2001200;0;99;99;0,05;3;3;6;0;smarte, smart, smarti, ismalti, ismalte, impala;03/10/2022;Sim
2411;impala-jupaesjeitinho;;1021;Esmalte Impala Ju Paes Nosso Jeitinho 7,5ml;Impala;;7;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,05;3;3;6;0;;26/10/2022;Sim
2412;7896111996874;;1021;Esmalte Impala Ju Paes Nosso Jeitinho 7,5ml - Bonita por Natureza;Impala;;7;2411;impala-jupaesjeitinho;impala-jupaesjeitinho;Produto;Filho;7896111996874;33043000;2001200;0;99;99;0,05;3;3;6;0;;26/10/2022;Sim
2413;7896111996850;;1021;Esmalte Impala Ju Paes Nosso Jeitinho 7,5ml - Brasiliana;Impala;;0;2411;impala-jupaesjeitinho;impala-jupaesjeitinho;Produto;Filho;7896111996850;33043000;2001200;0;99;99;0,05;3;3;6;0;;26/10/2022;Sim
2414;7896111996843;;1021;Esmalte Impala Ju Paes Nosso Jeitinho 7,5ml - Energia Surreal;Impala;;0;2411;impala-jupaesjeitinho;impala-jupaesjeitinho;Produto;Filho;7896111996843;33043000;2001200;0;99;99;0,05;3;3;6;0;;26/10/2022;Sim
2415;7896111996867;;1021;Esmalte Impala Ju Paes Nosso Jeitinho 7,5ml - Fut e Sol;Impala;;0;2411;impala-jupaesjeitinho;impala-jupaesjeitinho;Produto;Filho;7896111996867;33043000;2001200;0;99;99;0,05;3;3;6;0;;26/10/2022;Sim
2416;7896111996805;;1021;Esmalte Impala Ju Paes Nosso Jeitinho 7,5ml - Pode Chegar;Impala;;0;2411;impala-jupaesjeitinho;impala-jupaesjeitinho;Produto;Filho;7896111996805;33043000;2001200;0;99;99;0,05;3;3;6;0;;26/10/2022;Sim
2417;7896111996836;;1021;Esmalte Impala Ju Paes Nosso Jeitinho 7,5ml - Que Beleza;Impala;;0;2411;impala-jupaesjeitinho;impala-jupaesjeitinho;Produto;Filho;7896111996836;33043000;2001200;0;99;99;0,05;3;3;6;0;;26/10/2022;Sim
2418;7896111996829;;1021;Esmalte Impala Ju Paes Nosso Jeitinho 7,5ml - Sambaqui Sambalá;Impala;;0;2411;impala-jupaesjeitinho;impala-jupaesjeitinho;Produto;Filho;7896111996829;33043000;2001200;0;99;99;0,05;3;3;6;0;;26/10/2022;Sim
2419;7896111996812;;1021;Esmalte Impala Ju Paes Nosso Jeitinho 7,5ml - Tudo Vira Festa;Impala;;0;2411;impala-jupaesjeitinho;impala-jupaesjeitinho;Produto;Filho;7896111996812;33043000;2001200;0;99;99;0,05;3;3;6;0;;26/10/2022;Sim
2167;impala-lacasadepapel;;956;Esmalte Impala La Casa de Papel 7,5ml;Impala;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2171;7896111994405;;956;Esmalte Impala La Casa de Papel 7,5ml - Alcatraz;Impala;;0;2167;impala-lacasadepapel;impala-lacasadepapel;Produto;Filho;7896111994405;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2173;7896111994184;;956;Esmalte Impala La Casa de Papel 7,5ml - As Máscaras Caíram;Impala;;0;2167;impala-lacasadepapel;impala-lacasadepapel;Produto;Filho;7896111994184;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2174;7896111994146;;956;Esmalte Impala La Casa de Papel 7,5ml - Bella Ciao;Impala;;0;2167;impala-lacasadepapel;impala-lacasadepapel;Produto;Filho;7896111994146;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2169;7896111994269;;956;Esmalte Impala La Casa de Papel 7,5ml - É Mais Um Golpe;Impala;;0;2167;impala-lacasadepapel;impala-lacasadepapel;Produto;Filho;7896111994269;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2170;7896111994443;;956;Esmalte Impala La Casa de Papel 7,5ml - Fim de Jogo;Impala;;0;2167;impala-lacasadepapel;impala-lacasadepapel;Produto;Filho;7896111994443;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2168;7896111994221;;956;Esmalte Impala La Casa de Papel 7,5ml - Que Comece o Matriarcado;Impala;;0;2167;impala-lacasadepapel;impala-lacasadepapel;Produto;Filho;7896111994221;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2175;7896111994108;;956;Esmalte Impala La Casa de Papel 7,5ml - Sempre Tem Um Plano;Impala;;0;2167;impala-lacasadepapel;impala-lacasadepapel;Produto;Filho;7896111994108;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2172;7896111994368;;956;Esmalte Impala La Casa de Papel 7,5ml - Tudo Pode Desmoronar;Impala;;0;2167;impala-lacasadepapel;impala-lacasadepapel;Produto;Filho;7896111994368;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2176;impala-netflix;;957;Esmalte Impala Netflix 7,5ml;Impala;;20;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2182;7896111994641;;957;Esmalte Impala Netflix 7,5ml - Digno de Desmaio;Impala;;0;2176;impala-netflix;impala-netflix;Produto;Filho;7896111994641;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2177;7896111994481;;957;Esmalte Impala Netflix 7,5ml - Intimista, Emocionante;Impala;;0;2176;impala-netflix;impala-netflix;Produto;Filho;7896111994481;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2178;7896111994566;;957;Esmalte Impala Netflix 7,5ml - Irreverente, Sincero;Impala;;0;2176;impala-netflix;impala-netflix;Produto;Filho;7896111994566;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2180;7896111994689;;957;Esmalte Impala Netflix 7,5ml - Novelesco, Escandaloso;Impala;;0;2176;impala-netflix;impala-netflix;Produto;Filho;7896111994689;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2179;7896111994528;;957;Esmalte Impala Netflix 7,5ml - Sinistro, Empolgante;Impala;;0;2176;impala-netflix;impala-netflix;Produto;Filho;7896111994528;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2181;7896111994603;;957;Esmalte Impala Netflix 7,5ml - Tudum;Impala;;20;2176;impala-netflix;impala-netflix;Produto;Filho;7896111994603;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2183;impala-nowunited;;958;Esmalte Impala Now United Nossas Cores Falam 7,5ml;Impala;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2191;7896111990513;;958;Esmalte Impala Now United Nossas Cores Falam 7,5ml - A Música nos Move;Impala;;0;2183;impala-nowunited;impala-nowunited;Produto;Filho;7896111990513;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2184;7896111990834;;958;Esmalte Impala Now United Nossas Cores Falam 7,5ml - As Cores Falam;Impala;;0;2183;impala-nowunited;impala-nowunited;Produto;Filho;7896111990834;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2187;7896111990711;;958;Esmalte Impala Now United Nossas Cores Falam 7,5ml - Jeitos do Amor;Impala;;0;2183;impala-nowunited;impala-nowunited;Produto;Filho;7896111990711;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2188;7896111990674;;958;Esmalte Impala Now United Nossas Cores Falam 7,5ml - Juntos Brilharemos;Impala;;0;2183;impala-nowunited;impala-nowunited;Produto;Filho;7896111990674;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2185;7896111990759;;958;Esmalte Impala Now United Nossas Cores Falam 7,5ml - Mova Seu Corpo;Impala;;0;2183;impala-nowunited;impala-nowunited;Produto;Filho;7896111990759;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2192;7896111990957;;958;Esmalte Impala Now United Nossas Cores Falam 7,5ml - O Ritmo do Mundo;Impala;;0;2183;impala-nowunited;impala-nowunited;Produto;Filho;7896111990957;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2189;7896111990636;;958;Esmalte Impala Now United Nossas Cores Falam 7,5ml - Paraná, Eh;Impala;;0;2183;impala-nowunited;impala-nowunited;Produto;Filho;7896111990636;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2190;7896111990995;;958;Esmalte Impala Now United Nossas Cores Falam 7,5ml - Siga Dançando;Impala;;0;2183;impala-nowunited;impala-nowunited;Produto;Filho;7896111990995;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2193;7896111990919;;958;Esmalte Impala Now United Nossas Cores Falam 7,5ml - Só Fica Melhor;Impala;;0;2183;impala-nowunited;impala-nowunited;Produto;Filho;7896111990919;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2194;7896111990599;;958;Esmalte Impala Now United Nossas Cores Falam 7,5ml - Unidos Pela Música;Impala;;0;2183;impala-nowunited;impala-nowunited;Produto;Filho;7896111990599;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2195;7896111990872;;958;Esmalte Impala Now United Nossas Cores Falam 7,5ml - Uniters;Impala;;0;2183;impala-nowunited;impala-nowunited;Produto;Filho;7896111990872;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2186;7896111990797;;958;Esmalte Impala Now United Nossas Cores Falam 7,5ml - Vamos Ficar Juntos;Impala;;0;2183;impala-nowunited;impala-nowunited;Produto;Filho;7896111990797;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2196;7896111990551;;958;Esmalte Impala Now United Nossas Cores Falam 7,5ml - Vamos Lá;Impala;;0;2183;impala-nowunited;impala-nowunited;Produto;Filho;7896111990551;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2197;7896111990476;;958;Esmalte Impala Now United Nossas Cores Falam 7,5ml - Viemos Dançar;Impala;;0;2183;impala-nowunited;impala-nowunited;Produto;Filho;7896111990476;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2202;impala-reconecte;;960;Esmalte Impala Reconecte 7,5ml;Impala;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2203;7896111987322;;960;Esmalte Impala Reconecte 7,5ml - Araras Online;Impala;;0;2202;impala-reconecte;impala-reconecte;Produto;Filho;7896111987322;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2204;7896111987407;;960;Esmalte Impala Reconecte 7,5ml - Compartilhar Preguiça;Impala;;0;2202;impala-reconecte;impala-reconecte;Produto;Filho;7896111987407;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2205;7896111987445;;960;Esmalte Impala Reconecte 7,5ml - Curtir o Próximo;Impala;;0;2202;impala-reconecte;impala-reconecte;Produto;Filho;7896111987445;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
2206;7896111987209;;960;Esmalte Impala Reconecte 7,5ml - Filtro de Onça;Impala;;0;2202;impala-reconecte;impala-reconecte;Produto;Filho;7896111987209;33043000;2001200;0;99;99;0,05;3;3;6;0;;03/10/2022;Sim
